TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3
Polygon,555589040,555589040,1,Stablo hrasta luznjaka Vranesi,Stablo hrasta luznjaka Vranesi,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250663278,Not Applicable,0,Designated,1997,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589042,555589042,1,Lipa u Sapcu,Lipa u Sapcu,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250353951,Not Applicable,0,Designated,2001,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589043,555589043,1,Dve magnolije u Boticevoj,Dve magnolije u Boticevoj,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250343226,Not Applicable,0,Designated,2001,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589044,555589044,1,Dva stabla himalajskog borovca,Dva stabla himalajskog borovca,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.002247729381,Not Applicable,0,Designated,2001,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589045,555589045,1,Stablo hrasta luznjaka Obrva,Stablo hrasta luznjaka Obrva,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250633117,Not Applicable,0,Designated,2001,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589046,555589046,1,Stablo breze u Donjoj Kravarici,Stablo breze u Donjoj Kravarici,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250634645,Not Applicable,0,Designated,2002,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589047,555589047,1,Stablo lipe u Guci,Stablo lipe u Guci,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250639049,Not Applicable,0,Designated,2002,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589048,555589048,1,Stablo drena u Guberevcima,Stablo drena u Guberevcima,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250642691,Not Applicable,0,Designated,2002,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589049,555589049,1,Stablo hrasta sladuna u Vlasteljicama,Stablo hrasta sladuna u Vlasteljicama,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250654025,Not Applicable,0,Designated,2002,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589050,555589050,1,Stablo drena u Vici,Stablo drena u Vici,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250659352,Not Applicable,0,Designated,2002,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589051,555589051,1,Stablo klena u Vici,Stablo klena u Vici,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250657147,Not Applicable,0,Designated,2002,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589052,555589052,1,Stablo lipe u Psaniku,Stablo lipe u Psaniku,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250662298,Not Applicable,0,Designated,2002,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589053,555589053,1,Hrast Dici - (zapis),Hrast Dici - (zapis),Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250518704,Not Applicable,0,Designated,2002,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589054,555589054,1,Platan u dvoristu OS Milos Crnjanski,Platan u dvoristu OS Milos Crnjanski,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250208125,Not Applicable,0,Designated,2002,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589055,555589055,1,Stablo hrasta luznjaka Debeli grm-Runjani,Stablo hrasta luznjaka Debeli grm-Runjani,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250414422,Not Applicable,0,Designated,2003,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589056,555589056,1,Cerovi kod Djusinog groba,Cerovi kod Djusinog groba,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250758004,Not Applicable,0,Designated,2003,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589057,555589057,1,Novoselski brest zapis,Novoselski brest zapis,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250772683,Not Applicable,0,Designated,2003,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589058,555589058,1,Dud zapis u Medosevcu,Dud zapis u Medosevcu,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250771468,Not Applicable,0,Designated,2003,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589059,555589059,1,Rajkovicev hrast,Rajkovicev hrast,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250741607,Not Applicable,0,Designated,2003,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589060,555589060,1,Hrast zapis kod Banjickog jezera - (zapis),Hrast zapis kod Banjickog jezera - (zapis),Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250765874,Not Applicable,0,Designated,2003,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589061,555589061,1,Cer zapis u Leskoviku,Cer zapis u Leskoviku,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250747327,Not Applicable,0,Designated,2003,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589062,555589062,1,Beli dud u Niskoj Banji,Beli dud u Niskoj Banji,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250780849,Not Applicable,0,Designated,2003,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589063,555589063,1,Stablo hrasta luznjaka-Jovanov hrast zapis,Stablo hrasta luznjaka-Jovanov hrast zapis,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250842256,Not Applicable,0,Designated,2003,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589064,555589064,1,Stablo cera- Zdravinjski cer zapis,Stablo cera- Zdravinjski cer zapis,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250775236,Not Applicable,0,Designated,2003,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589065,555589065,1,Stablo oraha,Stablo oraha,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250772345,Not Applicable,0,Designated,2003,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589066,555589066,1,Brdjanka-divlja kruska (zapis),Brdjanka-divlja kruska (zapis),Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250582073,Not Applicable,0,Designated,2003,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589067,555589067,1,Stari hrast u Godacici,Stari hrast u Godacici,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250636532,Not Applicable,0,Designated,2003,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589068,555589068,1,Bogojevacki brest - zapis,Bogojevacki brest - zapis,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250851537,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589069,555589069,1,Stablo topole - zapis u Guberevcu,Stablo topole - zapis u Guberevcu,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250879909,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589070,555589070,1,Kutleski hrast- zapis,Kutleski hrast- zapis,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250824252,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589071,555589071,1,Stablo oskoruse,Stablo oskoruse,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250892927,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589072,555589072,1,Fikus - Cacak,Fikus - Cacak,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250604942,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589073,555589073,1,Zapis u Leskoviku,Zapis u Leskoviku,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250748025,Not Applicable,0,Designated,2006,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589074,555589074,1,Bela topola u Kukujevcima,Bela topola u Kukujevcima,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250259757,Not Applicable,0,Designated,2005,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589075,555589075,1,Dva stabla hrasta luznjaka u Gibarcu,Dva stabla hrasta luznjaka u Gibarcu,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250249534,Not Applicable,0,Designated,2005,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589076,555589076,1,Hrast luznjak u Zrenjaninu,Hrast luznjak u Zrenjaninu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250170269,Not Applicable,0,Designated,2006,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589077,555589077,1,Beli dud u Belom Blatu,Beli dud u Belom Blatu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250199978,Not Applicable,0,Designated,2006,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589078,555589078,1,Gojkovica lipa,Gojkovica lipa,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250589303,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589079,555589079,1,Stablo hrasta luznjaka Platnara,Stablo hrasta luznjaka Platnara,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250379342,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589080,555589080,1,Kesten Curcina u Pancevu,Kesten Curcina u Pancevu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250319955,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589081,555589081,1,Bukva na Dedinju,Bukva na Dedinju,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.00125034372,Not Applicable,0,Designated,2008,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589082,555589082,1,Hrast Cara Lazara,Hrast Cara Lazara,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250820539,Not Applicable,0,Designated,2003,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589083,555589083,1,Hrast Rasina,Hrast Rasina,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250697911,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589084,555589084,1,Stablo hrasta u ataru sela Setka,Stablo hrasta u ataru sela Setka,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250656358,Not Applicable,0,Designated,2011,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589086,555589086,1,Sladun u Kladurovu,Sladun u Kladurovu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250455587,Not Applicable,0,Designated,2013,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589087,555589087,1,Kesten na Dorcolu,Kesten na Dorcolu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250333185,Not Applicable,0,Designated,2013,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589088,555589088,1,Platan na zitnom trgu,Platan na zitnom trgu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.00125034945,Not Applicable,0,Designated,2013,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589089,555589089,1,Hrast u ulici Mije Kovacevica,Hrast u ulici Mije Kovacevica,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250336412,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589090,555589090,1,Stabla u Zemunskom parku,Stabla u Zemunskom parku,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.005463317302,Not Applicable,0,Designated,1991,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589091,555589091,1,Crni bor u Crnostici,Crni bor u Crnostici,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001251020332,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589092,555589092,1,Tri stabla crnog bora - Dobroselica,Tri stabla crnog bora - Dobroselica,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.003687585885,Not Applicable,0,Designated,1960,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589094,555589094,1,Staro stablo hrasta luznjaka Nova Crnja,Staro stablo hrasta luznjaka Nova Crnja,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250085832,Not Applicable,0,Designated,1975,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589095,555589095,1,Hrast Zeke Buljubase,Hrast Zeke Buljubase,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250296304,Not Applicable,0,Designated,1979,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589096,555589096,1,Stabla Cacka,Stabla Cacka,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.007503686478,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589097,555589097,1,Sumati Sumar - stablo Mezijske bukve,Sumati Sumar - stablo Mezijske bukve,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250675648,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589098,555589098,1,Tri  hrasta luznjaka - Bare,Tri  hrasta luznjaka - Bare,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.003539332907,Not Applicable,0,Designated,2006,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589834,555589834,1,Crni bor u Petkovskoj mahali,Crni bor u Petkovskoj mahali,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001251028798,Not Applicable,0,Designated,2016,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555595190,555595190,1,Grupa od 16 hrastova luznjaka (Quercus robur) u selu Dragovcu kod Kamene Cuprije,Grupa od 16 hrastova luznjaka (Quercus robur) u selu Dragovcu kod Kamene Cuprije,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250393178,Not Applicable,0,Designated,2016,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555595192,555595192,1,"Grupa stabala hrasta luznjaka (Quercus robur), poljskog jasena (Fraxinus excelsior), pojlskog bresta (Ulmus campestris)","Grupa stabala hrasta luznjaka (Quercus robur), poljskog jasena (Fraxinus excelsior), pojlskog bresta (Ulmus campestris)",Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250402586,Not Applicable,0,Designated,2016,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589833,555589833,1,Hrast zapis u Crnoj Bari,Hrast zapis u Crnoj Bari,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250867111,Not Applicable,0,Designated,2016,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589835,555589835,1,Stablo crvene bukve u Omoljici,Stablo crvene bukve u Omoljici,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250355493,Not Applicable,0,Designated,2016,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555595191,555595191,1,Stablo nizinskog bresta (Ulmus campestris) na mestu zvanom Manastir,Stablo nizinskog bresta (Ulmus campestris) na mestu zvanom Manastir,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250169787,Not Applicable,0,Designated,2016,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,328859,328859,1,Bubanja,Bubanja,Podrucje od kulturnog i istorijskog znacaja,Area of Cultural and Historical Importance,National,Not Assigned,Not Applicable,0,0,0,0.01,0.004189710125,Not Applicable,0,Designated,1976,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,388822,388822,1,Park Dvorska basta,Park Dvorska basta,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0.07,0.0603812848,Not Applicable,0,Designated,1974,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555595189,555595189,1,Kompleks manastira Radovasnica,Kompleks manastira Radovasnica,Podrucje od kulturnog i istorijskog znacaja,Area of Cultural and Historical Importance,National,Not Assigned,Not Applicable,0,0,0,0,0.5643788359,Not Applicable,0,Designated,2016,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589836,555589836,1,Veliko blato,Veliko blato,Zasticeno staniste,Protected habitat,National,IV,Not Applicable,0,0,0,2.94,2.937548646,Not Applicable,0,Designated,2016,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,328884,328884,1,Okolina manastira Naupare,Okolina manastira Naupare,Podrucje od kulturnog i istorijskog znacaja,Area of Cultural and Historical Importance,National,Not Assigned,Not Applicable,0,0,0,1.13,1.17614866,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588628,555588628,1,Dolina potoka Bigar,Dolina potoka Bigar,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0.28,0.2799392403,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,16391,16391,1,Park Instituta za grudne bolesti u Sremskoj Kamenici,Park Instituta za grudne bolesti u Sremskoj Kamenici,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0.35,0.3530411719,Not Applicable,0,Designated,1976,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,328887,328887,1,Prirodni prostor oko Manastira Bogovadja,Prirodni prostor oko Manastira Bogovadja,Podrucje od kulturnog i istorijskog znacaja,Area of Cultural and Historical Importance,National,Not Assigned,Not Applicable,0,0,0,0.18,0.1766952158,Not Applicable,0,Designated,1991,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,328862,328862,1,Vrapce brdo,Vrapce brdo,Podrucje od kulturnog i istorijskog znacaja,Area of Cultural and Historical Importance,National,Not Assigned,Not Applicable,0,0,0,0.14,0.1393365579,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,328863,328863,1,Reon sela Trsica i Tronose,Reon sela Trsica i Tronose,Podrucje od kulturnog i istorijskog znacaja,Area of Cultural and Historical Importance,National,Not Assigned,Not Applicable,0,0,0,13.68,18.28979539,Not Applicable,0,Designated,1965,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,328865,328865,1,Tekeris,Tekeris,Podrucje od kulturnog i istorijskog znacaja,Area of Cultural and Historical Importance,National,Not Assigned,Not Applicable,0,0,0,0,0.00355478906,Not Applicable,0,Designated,1977,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Point,68320,68320,1,Obedska Bara,Obedska Bara,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,Not Reported,0,0,,175.01,,Not Applicable,0,Designated,1977,Not Reported,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,1856,RS-07,SRB,SRB
Point,68321,68321,1,Ludasko Lake,Ludasko Lake,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,Not Reported,0,0,,5.93,,Not Applicable,0,Designated,1977,Not Reported,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,1856,RS-01,SRB,SRB
Point,134953,134953,1,Stari Begej - Carska Bara Special Nature Reserve,Stari Begej - Carska Bara Special Nature Reserve,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,Not Reported,0,0,,17.67,,Not Applicable,0,Designated,1996,Not Reported,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,1856,RS-02,SRB,SRB
Point,902374,902374,1,Slano Kopovo,Slano Kopovo,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i) (ii) (iii) (iv) (v) (vi),0,0,,9.76,,Not Applicable,0,Designated,2004,Not Reported,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,1856,RS-02,SRB,SRB
Point,903021,903021,1,Labudovo okno,Labudovo okno,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,Not Reported,0,0,,37.33,,Not Applicable,0,Designated,2006,Not Reported,Not Reported,Not Reported,Management plan is available but not implemented,State Verified,1856,RS-11,SRB,SRB
Point,903022,903022,1,Pestersko polje,Pestersko polje,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i) (ii) (iii) (iv),0,0,,34.55,,Not Applicable,0,Designated,2006,Not Reported,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,1856,RS-16,SRB,SRB
